index meandiffmet meanerrmet numerrors rel
227 18.584042 5.602590 98 3.317045
228 12.353016 4.940807 1242 2.500202
229 22.920234 5.455282 55 4.201475
230 22.087923 7.633979 11 2.893369
231 60.847960 -nan 0 -nan
232 12.817534 5.020320 952 2.553131
233 27.957958 5.087492 9 5.495430
234 26.960293 7.840155 2 3.438745
235 68.650298 -nan 0 -nan
236 29.742401 5.271986 2 5.641594
237 73.489136 -nan 0 -nan
238 75.357199 -nan 0 -nan
239 172.284048 -nan 0 -nan
240 13.662247 4.781356 642 2.857400
241 32.260759 2.470605 2 13.057839
242 31.735306 -nan 0 -nan
243 77.012590 -nan 0 -nan
244 32.796968 -nan 0 -nan
245 80.265497 -nan 0 -nan
246 82.740407 -nan 0 -nan
247 187.192043 -nan 0 -nan
248 36.386158 -nan 0 -nan
249 86.470000 -nan 0 -nan
250 88.782517 -nan 0 -nan
251 198.322911 -nan 0 -nan
252 92.157491 -nan 0 -nan
253 205.472388 -nan 0 -nan
254 210.823704 -nan 0 -nan
255 454.467926 -nan 0 -nan
256 -1.000000 -nan 0 -nan
257 -1.000000 -nan 0 -nan
258 -1.000000 -nan 0 -nan
259 -1.000000 -nan 0 -nan
260 -1.000000 -nan 0 -nan
261 -1.000000 -nan 0 -nan
262 -1.000000 -nan 0 -nan
263 -1.000000 -nan 0 -nan
264 -1.000000 -nan 0 -nan
265 -1.000000 -nan 0 -nan
266 -1.000000 -nan 0 -nan
267 -1.000000 -nan 0 -nan
268 -1.000000 -nan 0 -nan
269 -1.000000 -nan 0 -nan
270 -1.000000 -nan 0 -nan
271 12.413177 5.074302 3086 2.446282
272 -1.000000 -nan 0 -nan
273 -1.000000 -nan 0 -nan
274 -1.000000 -nan 0 -nan
275 -1.000000 -nan 0 -nan
276 -1.000000 -nan 0 -nan
277 -1.000000 -nan 0 -nan
278 -1.000000 -nan 0 -nan
279 13.295688 5.228898 2565 2.542732
280 -1.000000 -nan 0 -nan
281 -1.000000 -nan 0 -nan
282 -1.000000 -nan 0 -nan
283 14.929324 5.229778 2367 2.854676
284 -1.000000 -nan 0 -nan
285 16.658174 5.207075 1308 3.199142
286 17.995849 5.168229 818 3.482015
287 39.286581 -nan 0 -nan
288 -1.000000 -nan 0 -nan
289 -1.000000 -nan 0 -nan
290 -1.000000 -nan 0 -nan
291 -1.000000 -nan 0 -nan
292 -1.000000 -nan 0 -nan
293 -1.000000 -nan 0 -nan
294 -1.000000 -nan 0 -nan
295 17.392685 5.195457 954 3.347672
296 -1.000000 -nan 0 -nan
297 -1.000000 -nan 0 -nan
298 -1.000000 -nan 0 -nan
299 19.624109 5.354325 373 3.665094
300 -1.000000 -nan 0 -nan
301 21.599459 5.517753 165 3.914539
302 23.103914 5.662057 81 4.080480
303 48.043149 -nan 0 -nan
304 -1.000000 -nan 0 -nan
305 -1.000000 -nan 0 -nan
306 -1.000000 -nan 0 -nan
307 23.688432 5.925834 51 3.997485
308 16.410966 5.189825 623 3.162143
309 18.704678 5.813513 69 3.217449
310 20.040087 5.533942 44 3.621304
311 55.905205 -nan 0 -nan
312 13.577257 4.995960 701 2.717647
313 23.764438 6.893167 27 3.447535
314 25.855589 7.328621 10 3.528029
315 65.925605 -nan 0 -nan
316 25.136003 8.340313 4 3.013796
317 67.497884 -nan 0 -nan
318 71.201369 -nan 0 -nan
319 165.774918 -nan 0 -nan
320 -1.000000 -nan 0 -nan
321 -1.000000 -nan 0 -nan
322 -1.000000 -nan 0 -nan
323 -1.000000 -nan 0 -nan
324 -1.000000 -nan 0 -nan
325 -1.000000 -nan 0 -nan
326 -1.000000 -nan 0 -nan
327 22.754708 6.074691 76 3.745821
328 -1.000000 -nan 0 -nan
329 13.719838 4.750409 1011 2.888138
330 11.930907 4.723403 1650 2.525913
331 18.157534 6.643540 116 2.733111
332 11.770673 4.580861 1785 2.569533
333 22.502134 5.901226 24 3.813129
334 25.063053 6.193543 11 4.046643
335 63.404855 -nan 0 -nan
336 -1.000000 -nan 0 -nan
337 12.344611 4.363667 1692 2.828953
338 12.535636 4.326107 1441 2.897671
339 24.992204 7.344380 12 3.402902
340 13.288819 4.410574 981 3.012945
341 28.760009 -nan 0 -nan
342 31.425313 -nan 0 -nan
343 73.974229 -nan 0 -nan
344 14.082195 4.614001 654 3.052057
345 31.054666 -nan 0 -nan
346 33.832754 -nan 0 -nan
347 79.199309 -nan 0 -nan
348 36.923086 -nan 0 -nan
349 84.396406 -nan 0 -nan
350 88.223730 -nan 0 -nan
351 196.144467 -nan 0 -nan
352 -1.000000 -nan 0 -nan
353 14.091919 4.453542 715 3.164205
354 14.589035 4.580472 488 3.185050
355 30.554145 5.887268 1 5.189868
356 15.636803 4.677338 326 3.343099
357 34.321442 -nan 0 -nan
358 37.021492 -nan 0 -nan
359 84.808354 -nan 0 -nan
360 16.745881 4.626218 199 3.619778
361 37.148099 -nan 0 -nan
362 39.887657 -nan 0 -nan
363 90.548175 -nan 0 -nan
364 42.903818 -nan 0 -nan
365 95.890496 -nan 0 -nan
366 99.759511 -nan 0 -nan
367 217.959753 -nan 0 -nan
368 18.408483 5.159829 97 3.567654
369 41.258566 -nan 0 -nan
370 43.992842 -nan 0 -nan
371 98.575965 -nan 0 -nan
372 46.392832 -nan 0 -nan
373 103.509590 -nan 0 -nan
374 107.354821 -nan 0 -nan
375 233.325362 -nan 0 -nan
376 49.566747 -nan 0 -nan
377 109.158134 -nan 0 -nan
378 112.938095 -nan 0 -nan
379 244.234515 -nan 0 -nan
380 117.107471 -nan 0 -nan
381 252.486908 -nan 0 -nan
382 258.442990 -nan 0 -nan
383 548.140923 -nan 0 -nan
384 -1.000000 -nan 0 -nan
385 -1.000000 -nan 0 -nan
386 -1.000000 -nan 0 -nan
387 13.232675 4.512443 1421 2.932486
388 -1.000000 -nan 0 -nan
389 12.625123 4.493928 1555 2.809374
390 12.452303 4.526059 1744 2.751246
391 22.962513 10.422670 2 2.203132
392 -1.000000 -nan 0 -nan
393 13.237905 4.564016 1219 2.900495
394 13.862650 4.535095 841 3.056750
395 27.946469 -nan 0 -nan
396 14.954036 4.684129 538 3.192490
397 31.623478 -nan 0 -nan
398 34.780273 -nan 0 -nan
399 80.315869 -nan 0 -nan
400 -1.000000 -nan 0 -nan
401 15.085728 4.761312 420 3.168397
402 15.924633 4.813842 279 3.308093
403 33.283441 -nan 0 -nan
404 17.111935 4.818367 157 3.551397
405 36.872172 -nan 0 -nan
406 39.914510 -nan 0 -nan
407 89.957622 -nan 0 -nan
408 18.625412 4.378324 93 4.254005
409 40.571143 -nan 0 -nan
410 43.587373 -nan 0 -nan
411 96.896052 -nan 0 -nan
412 46.658909 -nan 0 -nan
413 102.280782 -nan 0 -nan
414 106.561137 -nan 0 -nan
415 231.299245 -nan 0 -nan
416 11.794836 4.217134 2001 2.796885
417 12.919640 5.294839 264 2.440044
418 13.443935 5.953395 154 2.258196
419 37.165174 -nan 0 -nan
420 14.721490 6.167875 65 2.386801
421 40.387500 -nan 0 -nan
422 42.652540 -nan 0 -nan
423 101.311604 -nan 0 -nan
424 16.525221 6.523861 44 2.533043
425 44.059995 -nan 0 -nan
426 46.318930 -nan 0 -nan
427 108.075072 -nan 0 -nan
428 49.039287 -nan 0 -nan
429 112.981204 -nan 0 -nan
430 116.529017 -nan 0 -nan
431 255.039605 -nan 0 -nan
432 18.770268 5.686272 21 3.300979
433 48.332537 -nan 0 -nan
434 50.612221 -nan 0 -nan
435 116.175982 -nan 0 -nan
436 53.321748 -nan 0 -nan
437 121.063256 -nan 0 -nan
438 124.608347 -nan 0 -nan
439 270.651268 -nan 0 -nan
440 56.506655 -nan 0 -nan
441 126.958219 -nan 0 -nan
442 130.508635 -nan 0 -nan
443 281.862846 -nan 0 -nan
444 134.829118 -nan 0 -nan
445 289.960351 -nan 0 -nan
446 295.713424 -nan 0 -nan
447 6924470.826240 -nan 0 -nan
448 10.146466 4.487431 1732 2.261086
449 16.369004 6.178213 71 2.649472
450 17.733892 5.649739 36 3.138887
451 45.865255 -nan 0 -nan
452 19.420518 6.413080 18 3.028267
453 48.927409 -nan 0 -nan
454 51.271862 -nan 0 -nan
455 116.493435 -nan 0 -nan
456 21.423712 4.548503 4 4.710057
457 52.552038 -nan 0 -nan
458 54.863607 -nan 0 -nan
459 123.220817 -nan 0 -nan
460 57.619416 -nan 0 -nan
461 128.218461 -nan 0 -nan
462 131.869646 -nan 0 -nan
463 283.468375 -nan 0 -nan
464 23.782816 5.726262 6 4.153288
465 56.846260 -nan 0 -nan
466 59.149857 -nan 0 -nan
467 131.366495 -nan 0 -nan
468 61.856080 -nan 0 -nan
469 136.309299 -nan 0 -nan
470 139.924032 -nan 0 -nan
471 299.111017 -nan 0 -nan
472 65.002585 -nan 0 -nan
473 142.230567 -nan 0 -nan
474 145.802148 -nan 0 -nan
475 310.407945 -nan 0 -nan
476 150.087270 -nan 0 -nan
477 318.554382 -nan 0 -nan
478 324.366928 -nan 0 -nan
479 992932408.785809 -nan 0 -nan
480 24.438177 -nan 0 -nan
481 59.824016 -nan 0 -nan
482 62.141914 -nan 0 -nan
483 139.174995 -nan 0 -nan
484 64.902140 -nan 0 -nan
485 144.091624 -nan 0 -nan
486 147.720266 -nan 0 -nan
487 316.608269 -nan 0 -nan
488 68.120824 -nan 0 -nan
489 150.031808 -nan 0 -nan
490 153.618034 -nan 0 -nan
491 327.815074 -nan 0 -nan
492 157.956186 -nan 0 -nan
493 335.889306 -nan 0 -nan
494 341.701569 -nan 0 -nan
495 4586495772.603519 -nan 0 -nan
496 71.819517 -nan 0 -nan
497 157.042616 -nan 0 -nan
498 160.656401 -nan 0 -nan
499 341.449490 -nan 0 -nan
500 164.989840 -nan 0 -nan
501 349.541060 -nan 0 -nan
502 355.345418 -nan 0 -nan
503 7846770306.626183 -nan 0 -nan
504 170.058254 -nan 0 -nan
505 359.369884 -nan 0 -nan
506 365.148009 -nan 0 -nan
507 9208706177.104099 -nan 0 -nan
508 372.237268 -nan 0 -nan
509 9671279920.498018 -nan 0 -nan
510 9823854156.986959 -nan 0 -nan
511 9999999859.532066 -nan 0 -nan
