ind freq
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 46156
23 25865
24 0
25 99075
26 114306
27 5425
28 81343
29 2683
30 1899
31 0
32 0
33 0
34 0
35 111429
36 0
37 91383
38 69842
39 2583
40 0
41 49788
42 32403
43 1235
44 18114
45 396
46 168
47 0
48 0
49 21011
50 12572
51 297
52 7026
53 76
54 22
55 0
56 5184
57 18
58 7
59 0
60 3
61 0
62 0
63 0
