ind freq
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 800293
23 800308
24 0
25 800309
26 800309
27 794500
28 800309
29 753363
30 686426
31 0
32 0
33 0
34 0
35 800309
36 0
37 800309
38 800309
39 757392
40 0
41 800309
42 800309
43 507775
44 800309
45 182381
46 87984
47 0
48 0
49 800308
50 800301
51 155861
52 800209
53 41811
54 20297
55 0
56 798642
57 8693
58 4452
59 0
60 2403
61 0
62 0
63 0
