ind freq
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 101253
23 96317
24 0
25 146829
26 149510
27 15912
28 144681
29 2201
30 441
31 0
32 0
33 0
34 0
35 147994
36 0
37 147363
38 138166
39 1294
40 0
41 134672
42 93570
43 56
44 46603
45 17
46 3
47 0
48 0
49 88001
50 39980
51 1
52 17714
53 0
54 1
55 0
56 7431
57 0
58 0
59 0
60 0
61 0
62 0
63 0
