index meandiffmet meanerrmet numerrors rel
226 25.198384 6.181257 1 4.076579
227 59.268889 -nan 0 -nan
228 27.066347 -nan 0 -nan
229 62.731461 -nan 0 -nan
230 64.705021 -nan 0 -nan
231 143.101625 -nan 0 -nan
232 28.678242 -nan 0 -nan
233 66.305977 -nan 0 -nan
234 68.465906 -nan 0 -nan
235 150.679688 -nan 0 -nan
236 71.415717 -nan 0 -nan
237 156.293889 -nan 0 -nan
238 160.308207 -nan 0 -nan
239 342.261742 -nan 0 -nan
240 31.249862 -nan 0 -nan
241 71.221006 -nan 0 -nan
242 73.420716 -nan 0 -nan
243 160.296788 -nan 0 -nan
244 76.388396 -nan 0 -nan
245 165.953302 -nan 0 -nan
246 169.917340 -nan 0 -nan
247 361.094214 -nan 0 -nan
248 79.593729 -nan 0 -nan
249 172.493674 -nan 0 -nan
250 176.599816 -nan 0 -nan
251 374.398187 -nan 0 -nan
252 181.463132 -nan 0 -nan
253 383.927899 -nan 0 -nan
254 391.013288 -nan 0 -nan
255 9989751296.641541 -nan 0 -nan
