index meandiffmet meanerrmet numerrors rel
0 -1.000000 -nan 0 -nan
1 -1.000000 -nan 0 -nan
2 -1.000000 -nan 0 -nan
3 -1.000000 -nan 0 -nan
4 -1.000000 -nan 0 -nan
5 -1.000000 -nan 0 -nan
6 -1.000000 -nan 0 -nan
7 -1.000000 -nan 0 -nan
8 -1.000000 -nan 0 -nan
9 -1.000000 -nan 0 -nan
10 -1.000000 -nan 0 -nan
11 -1.000000 -nan 0 -nan
12 -1.000000 -nan 0 -nan
13 -1.000000 -nan 0 -nan
14 -1.000000 -nan 0 -nan
15 -1.000000 -nan 0 -nan
16 -1.000000 -nan 0 -nan
17 -1.000000 -nan 0 -nan
18 -1.000000 -nan 0 -nan
19 -1.000000 -nan 0 -nan
20 -1.000000 -nan 0 -nan
21 -1.000000 -nan 0 -nan
22 -1.000000 -nan 0 -nan
23 -1.000000 -nan 0 -nan
24 -1.000000 -nan 0 -nan
25 -1.000000 -nan 0 -nan
26 -1.000000 -nan 0 -nan
27 -1.000000 -nan 0 -nan
28 -1.000000 -nan 0 -nan
29 -1.000000 -nan 0 -nan
30 -1.000000 -nan 0 -nan
31 7.986323 -nan 0 -nan
32 -1.000000 -nan 0 -nan
33 -1.000000 -nan 0 -nan
34 -1.000000 -nan 0 -nan
35 -1.000000 -nan 0 -nan
36 -1.000000 -nan 0 -nan
37 -1.000000 -nan 0 -nan
38 -1.000000 -nan 0 -nan
39 -1.000000 -nan 0 -nan
40 -1.000000 -nan 0 -nan
41 -1.000000 -nan 0 -nan
42 -1.000000 -nan 0 -nan
43 -1.000000 -nan 0 -nan
44 -1.000000 -nan 0 -nan
45 -1.000000 -nan 0 -nan
46 -1.000000 -nan 0 -nan
47 11.628154 4.067559 25719 2.858755
48 -1.000000 -nan 0 -nan
49 -1.000000 -nan 0 -nan
50 -1.000000 -nan 0 -nan
51 -1.000000 -nan 0 -nan
52 -1.000000 -nan 0 -nan
53 -1.000000 -nan 0 -nan
54 -1.000000 -nan 0 -nan
55 13.755071 3.994553 10930 3.443457
56 -1.000000 -nan 0 -nan
57 -1.000000 -nan 0 -nan
58 -1.000000 -nan 0 -nan
59 16.385618 3.988146 4044 4.108580
60 -1.000000 -nan 0 -nan
61 18.608738 4.006473 1504 4.644668
62 20.328119 4.177916 846 4.865612
63 41.717481 -nan 0 -nan
64 -1.000000 -nan 0 -nan
65 -1.000000 -nan 0 -nan
66 -1.000000 -nan 0 -nan
67 -1.000000 -nan 0 -nan
68 -1.000000 -nan 0 -nan
69 -1.000000 -nan 0 -nan
70 -1.000000 -nan 0 -nan
71 -1.000000 -nan 0 -nan
72 -1.000000 -nan 0 -nan
73 -1.000000 -nan 0 -nan
74 -1.000000 -nan 0 -nan
75 -1.000000 -nan 0 -nan
76 -1.000000 -nan 0 -nan
77 -1.000000 -nan 0 -nan
78 -1.000000 -nan 0 -nan
79 18.565887 4.009386 2273 4.630606
80 -1.000000 -nan 0 -nan
81 -1.000000 -nan 0 -nan
82 -1.000000 -nan 0 -nan
83 -1.000000 -nan 0 -nan
84 -1.000000 -nan 0 -nan
85 -1.000000 -nan 0 -nan
86 -1.000000 -nan 0 -nan
87 20.152142 4.042865 1153 4.984620
88 -1.000000 -nan 0 -nan
89 -1.000000 -nan 0 -nan
90 17.655264 3.489820 3528 5.059076
91 15.369839 4.581806 654 3.354537
92 10.933921 3.279032 6421 3.334496
93 23.244693 4.849855 139 4.792864
94 21.745920 7.382628 18 2.945553
95 59.913126 -nan 0 -nan
96 -1.000000 -nan 0 -nan
97 -1.000000 -nan 0 -nan
98 -1.000000 -nan 0 -nan
99 -1.000000 -nan 0 -nan
100 -1.000000 -nan 0 -nan
101 -1.000000 -nan 0 -nan
102 11.660902 3.371238 4753 3.458937
103 22.281710 4.074692 335 5.468317
104 -1.000000 -nan 0 -nan
105 11.457580 3.117259 5651 3.675531
106 11.482194 3.135314 5170 3.662215
107 26.698462 5.794124 9 4.607851
108 12.888112 3.244249 2634 3.972603
109 30.446258 -nan 0 -nan
110 31.908952 -nan 0 -nan
111 75.773976 -nan 0 -nan
112 -1.000000 -nan 0 -nan
113 13.222114 3.247061 2711 4.072025
114 13.860616 3.252288 1855 4.261804
115 32.312426 -nan 0 -nan
116 15.378815 3.402493 965 4.519866
117 35.960161 -nan 0 -nan
118 37.909682 -nan 0 -nan
119 87.217245 -nan 0 -nan
120 16.855928 3.563925 500 4.729597
121 38.984483 -nan 0 -nan
122 41.313786 -nan 0 -nan
123 93.647097 -nan 0 -nan
124 44.597518 -nan 0 -nan
125 99.900395 -nan 0 -nan
126 103.245870 -nan 0 -nan
127 226.173023 -nan 0 -nan
128 -1.000000 -nan 0 -nan
129 -1.000000 -nan 0 -nan
130 -1.000000 -nan 0 -nan
131 -1.000000 -nan 0 -nan
132 -1.000000 -nan 0 -nan
133 -1.000000 -nan 0 -nan
134 -1.000000 -nan 0 -nan
135 -1.000000 -nan 0 -nan
136 -1.000000 -nan 0 -nan
137 -1.000000 -nan 0 -nan
138 -1.000000 -nan 0 -nan
139 -1.000000 -nan 0 -nan
140 -1.000000 -nan 0 -nan
141 -1.000000 -nan 0 -nan
142 11.683283 3.372524 4717 3.464254
143 19.731611 4.171174 736 4.730469
144 -1.000000 -nan 0 -nan
145 -1.000000 -nan 0 -nan
146 -1.000000 -nan 0 -nan
147 -1.000000 -nan 0 -nan
148 -1.000000 -nan 0 -nan
149 11.309023 3.200143 5696 3.533912
150 11.178052 3.080343 6157 3.628834
151 25.674400 7.594430 17 3.380688
152 -1.000000 -nan 0 -nan
153 12.334526 3.093264 3922 3.987544
154 13.129846 3.200918 2425 4.101900
155 31.072818 6.176822 3 5.030551
156 14.396201 3.296403 1429 4.367245
157 33.561800 -nan 0 -nan
158 35.935367 -nan 0 -nan
159 83.344912 -nan 0 -nan
160 -1.000000 -nan 0 -nan
161 -1.000000 -nan 0 -nan
162 -1.000000 -nan 0 -nan
163 12.409423 3.120697 3762 3.976492
164 -1.000000 -nan 0 -nan
165 13.288569 3.109309 2724 4.273801
166 14.278331 3.067759 1650 4.654319
167 32.207183 -nan 0 -nan
168 -1.000000 -nan 0 -nan
169 15.233489 3.340302 1090 4.560513
170 16.449924 3.279248 618 5.016371
171 37.456818 -nan 0 -nan
172 18.020409 3.510014 265 5.134000
173 41.054267 -nan 0 -nan
174 43.795138 -nan 0 -nan
175 97.775285 -nan 0 -nan
176 -1.000000 -nan 0 -nan
177 17.620771 3.420997 334 5.150771
178 19.027644 3.464837 206 5.491642
179 43.042370 -nan 0 -nan
180 20.563538 3.176587 98 6.473469
181 46.246297 -nan 0 -nan
182 49.279553 -nan 0 -nan
183 108.722092 -nan 0 -nan
184 22.424622 3.646432 60 6.149744
185 50.223090 -nan 0 -nan
186 53.214360 -nan 0 -nan
187 116.624831 -nan 0 -nan
188 56.293046 -nan 0 -nan
189 122.407893 -nan 0 -nan
190 127.069474 -nan 0 -nan
191 272.224111 -nan 0 -nan
192 -1.000000 -nan 0 -nan
193 -1.000000 -nan 0 -nan
194 -1.000000 -nan 0 -nan
195 16.755126 3.453079 545 4.852228
196 -1.000000 -nan 0 -nan
197 17.542951 3.388002 402 5.177964
198 18.587004 3.602104 226 5.160040
199 38.952069 -nan 0 -nan
200 12.870172 3.141317 2390 4.097063
201 13.412869 4.425023 261 3.031141
202 15.189213 4.404996 124 3.448179
203 42.906309 -nan 0 -nan
204 17.395401 5.027035 65 3.460370
205 46.582761 -nan 0 -nan
206 49.507296 -nan 0 -nan
207 114.767936 -nan 0 -nan
208 9.836120 3.099268 2884 3.173691
209 19.949152 4.050934 50 4.924581
210 21.494307 4.926732 25 4.362792
211 52.130165 -nan 0 -nan
212 23.369336 5.514691 17 4.237651
213 55.558287 -nan 0 -nan
214 58.126963 -nan 0 -nan
215 129.326202 -nan 0 -nan
216 22.958327 7.993749 2 2.872035
217 56.817524 -nan 0 -nan
218 59.654313 -nan 0 -nan
219 134.196493 -nan 0 -nan
220 63.026141 -nan 0 -nan
221 140.290619 -nan 0 -nan
222 144.827075 -nan 0 -nan
223 311.409387 -nan 0 -nan
224 10.766764 3.132271 1831 3.437366
225 24.366518 5.016618 12 4.857160
226 25.880166 3.385242 3 7.644998
