index meandiffmet meanerrmet numerrors rel
0 -1.000000 -nan 0 -nan
1 -1.000000 -nan 0 -nan
2 -1.000000 -nan 0 -nan
3 -1.000000 -nan 0 -nan
4 -1.000000 -nan 0 -nan
5 -1.000000 -nan 0 -nan
6 -1.000000 -nan 0 -nan
7 -1.000000 -nan 0 -nan
8 -1.000000 -nan 0 -nan
9 -1.000000 -nan 0 -nan
10 -1.000000 -nan 0 -nan
11 -1.000000 -nan 0 -nan
12 -1.000000 -nan 0 -nan
13 -1.000000 -nan 0 -nan
14 -1.000000 -nan 0 -nan
15 -1.000000 -nan 0 -nan
16 -1.000000 -nan 0 -nan
17 -1.000000 -nan 0 -nan
18 -1.000000 -nan 0 -nan
19 -1.000000 -nan 0 -nan
20 -1.000000 -nan 0 -nan
21 -1.000000 -nan 0 -nan
22 -1.000000 -nan 0 -nan
23 -1.000000 -nan 0 -nan
24 -1.000000 -nan 0 -nan
25 -1.000000 -nan 0 -nan
26 -1.000000 -nan 0 -nan
27 -1.000000 -nan 0 -nan
28 -1.000000 -nan 0 -nan
29 -1.000000 -nan 0 -nan
30 -1.000000 -nan 0 -nan
31 7.819884 -nan 0 -nan
32 -1.000000 -nan 0 -nan
33 -1.000000 -nan 0 -nan
34 -1.000000 -nan 0 -nan
35 -1.000000 -nan 0 -nan
36 -1.000000 -nan 0 -nan
37 -1.000000 -nan 0 -nan
38 -1.000000 -nan 0 -nan
39 -1.000000 -nan 0 -nan
40 -1.000000 -nan 0 -nan
41 -1.000000 -nan 0 -nan
42 -1.000000 -nan 0 -nan
43 -1.000000 -nan 0 -nan
44 -1.000000 -nan 0 -nan
45 -1.000000 -nan 0 -nan
46 -1.000000 -nan 0 -nan
47 10.586923 -nan 0 -nan
48 -1.000000 -nan 0 -nan
49 -1.000000 -nan 0 -nan
50 -1.000000 -nan 0 -nan
51 -1.000000 -nan 0 -nan
52 -1.000000 -nan 0 -nan
53 -1.000000 -nan 0 -nan
54 -1.000000 -nan 0 -nan
55 15.379400 5.943228 5966 2.587718
56 -1.000000 -nan 0 -nan
57 -1.000000 -nan 0 -nan
58 -1.000000 -nan 0 -nan
59 16.846439 5.703563 3184 2.953669
60 -1.000000 -nan 0 -nan
61 18.302328 5.899487 1331 3.102359
62 19.224013 5.930430 693 3.241588
63 37.954491 -nan 0 -nan
64 -1.000000 -nan 0 -nan
65 -1.000000 -nan 0 -nan
66 -1.000000 -nan 0 -nan
67 -1.000000 -nan 0 -nan
68 -1.000000 -nan 0 -nan
69 -1.000000 -nan 0 -nan
70 -1.000000 -nan 0 -nan
71 -1.000000 -nan 0 -nan
72 -1.000000 -nan 0 -nan
73 -1.000000 -nan 0 -nan
74 -1.000000 -nan 0 -nan
75 -1.000000 -nan 0 -nan
76 -1.000000 -nan 0 -nan
77 -1.000000 -nan 0 -nan
78 -1.000000 -nan 0 -nan
79 20.109153 5.807636 1331 3.462537
80 -1.000000 -nan 0 -nan
81 -1.000000 -nan 0 -nan
82 -1.000000 -nan 0 -nan
83 -1.000000 -nan 0 -nan
84 -1.000000 -nan 0 -nan
85 -1.000000 -nan 0 -nan
86 -1.000000 -nan 0 -nan
87 21.736637 5.969018 548 3.641577
88 -1.000000 -nan 0 -nan
89 -1.000000 -nan 0 -nan
90 19.789985 5.005187 1469 3.953895
91 18.766872 5.863638 413 3.200551
92 14.113792 4.805178 2243 2.937205
93 17.581058 6.007265 160 2.926633
94 17.805654 6.777419 110 2.627203
95 55.781850 -nan 0 -nan
96 -1.000000 -nan 0 -nan
97 -1.000000 -nan 0 -nan
98 -1.000000 -nan 0 -nan
99 -1.000000 -nan 0 -nan
100 -1.000000 -nan 0 -nan
101 -1.000000 -nan 0 -nan
102 13.701337 4.862754 1828 2.817609
103 18.500894 5.730233 243 3.228646
104 -1.000000 -nan 0 -nan
105 12.997294 4.627301 2182 2.808828
106 11.888093 4.611215 2833 2.578083
107 21.844942 6.802363 23 3.211375
108 12.500245 4.503572 2006 2.775629
109 26.523879 5.690921 5 4.660736
110 27.479003 13.418320 1 2.047872
111 71.287848 -nan 0 -nan
112 -1.000000 -nan 0 -nan
113 13.567374 4.557788 1594 2.976745
114 13.539474 4.699400 1240 2.881107
115 28.530826 4.832035 2 5.904516
116 14.704075 4.769381 724 3.083015
117 32.772804 6.007118 3 5.455662
118 34.327187 -nan 0 -nan
119 82.776342 -nan 0 -nan
120 15.649360 4.886465 464 3.202593
121 35.488788 -nan 0 -nan
122 37.496626 -nan 0 -nan
123 89.395567 -nan 0 -nan
124 41.163768 -nan 0 -nan
125 95.481371 -nan 0 -nan
126 98.744089 -nan 0 -nan
127 222.324210 -nan 0 -nan
128 -1.000000 -nan 0 -nan
129 -1.000000 -nan 0 -nan
130 -1.000000 -nan 0 -nan
131 -1.000000 -nan 0 -nan
132 -1.000000 -nan 0 -nan
133 -1.000000 -nan 0 -nan
134 -1.000000 -nan 0 -nan
135 -1.000000 -nan 0 -nan
136 -1.000000 -nan 0 -nan
137 -1.000000 -nan 0 -nan
138 -1.000000 -nan 0 -nan
139 -1.000000 -nan 0 -nan
140 -1.000000 -nan 0 -nan
141 -1.000000 -nan 0 -nan
142 13.161521 4.605233 2152 2.857949
143 17.886004 5.562369 318 3.215537
144 -1.000000 -nan 0 -nan
145 -1.000000 -nan 0 -nan
146 -1.000000 -nan 0 -nan
147 -1.000000 -nan 0 -nan
148 -1.000000 -nan 0 -nan
149 12.954342 4.625448 2133 2.800667
150 11.763768 4.521598 3016 2.601684
151 21.558568 5.664543 54 3.805880
152 -1.000000 -nan 0 -nan
153 12.655436 4.424591 2337 2.860250
154 12.840037 4.388072 1806 2.926122
155 27.652309 7.013460 9 3.942749
156 13.609591 4.603438 1212 2.956397
157 30.097850 -nan 0 -nan
158 32.247314 -nan 0 -nan
159 79.483395 -nan 0 -nan
160 -1.000000 -nan 0 -nan
161 -1.000000 -nan 0 -nan
162 -1.000000 -nan 0 -nan
163 13.062212 4.446915 2111 2.937365
164 -1.000000 -nan 0 -nan
165 13.504915 4.510566 1503 2.994062
166 13.863367 4.618715 1166 3.001564
167 28.276442 -nan 0 -nan
168 -1.000000 -nan 0 -nan
169 14.950748 4.895883 682 3.053739
170 15.778254 4.770575 441 3.307411
171 33.737096 -nan 0 -nan
172 17.145494 4.536459 252 3.779489
173 37.608141 -nan 0 -nan
174 40.588499 -nan 0 -nan
175 93.260184 -nan 0 -nan
176 -1.000000 -nan 0 -nan
177 17.041121 4.762258 213 3.578370
178 18.187235 4.785143 128 3.800771
179 39.453095 -nan 0 -nan
180 19.507048 4.622836 68 4.219714
181 42.736084 -nan 0 -nan
182 46.137410 -nan 0 -nan
183 104.043527 -nan 0 -nan
184 21.290433 5.037192 52 4.226647
185 46.915987 -nan 0 -nan
186 50.298435 -nan 0 -nan
187 112.095535 -nan 0 -nan
188 53.667627 -nan 0 -nan
189 117.978815 -nan 0 -nan
190 122.687010 -nan 0 -nan
191 267.667047 -nan 0 -nan
192 -1.000000 -nan 0 -nan
193 -1.000000 -nan 0 -nan
194 -1.000000 -nan 0 -nan
195 17.327659 5.143181 234 3.369055
196 -1.000000 -nan 0 -nan
197 17.727390 5.099073 184 3.476591
198 18.152968 5.105078 126 3.555865
199 34.317764 -nan 0 -nan
200 14.314898 4.505061 1033 3.177515
201 14.380222 5.331773 188 2.697081
202 14.328643 6.123038 107 2.340120
203 39.280880 -nan 0 -nan
204 15.460361 6.147978 58 2.514706
205 43.170881 -nan 0 -nan
206 45.814601 -nan 0 -nan
207 110.745295 -nan 0 -nan
208 11.181868 4.502626 1311 2.483410
209 16.101851 5.548130 83 2.902212
210 17.628578 5.050300 40 3.490600
211 47.665960 -nan 0 -nan
212 19.597048 5.945013 19 3.296385
213 51.208523 -nan 0 -nan
214 53.939057 -nan 0 -nan
215 124.345388 -nan 0 -nan
216 19.784116 6.754546 8 2.929007
217 53.509514 -nan 0 -nan
218 56.118799 -nan 0 -nan
219 130.633535 -nan 0 -nan
220 59.303920 -nan 0 -nan
221 136.396397 -nan 0 -nan
222 140.668691 -nan 0 -nan
223 307.267551 -nan 0 -nan
224 11.076903 4.567019 1000 2.425412
225 21.400168 5.572128 18 3.840574
226 22.998600 4.148014 9 5.544484
