index meandiffmet meanerrmet numerrors rel
0 -1.000000 -nan 0 -nan
1 -1.000000 -nan 0 -nan
2 -1.000000 -nan 0 -nan
3 -1.000000 -nan 0 -nan
4 -1.000000 -nan 0 -nan
5 -1.000000 -nan 0 -nan
6 -1.000000 -nan 0 -nan
7 -1.000000 -nan 0 -nan
8 -1.000000 -nan 0 -nan
9 -1.000000 -nan 0 -nan
10 -1.000000 -nan 0 -nan
11 -1.000000 -nan 0 -nan
12 -1.000000 -nan 0 -nan
13 -1.000000 -nan 0 -nan
14 -1.000000 -nan 0 -nan
15 -1.000000 -nan 0 -nan
16 -1.000000 -nan 0 -nan
17 -1.000000 -nan 0 -nan
18 -1.000000 -nan 0 -nan
19 -1.000000 -nan 0 -nan
20 -1.000000 -nan 0 -nan
21 -1.000000 -nan 0 -nan
22 -1.000000 -nan 0 -nan
23 -1.000000 -nan 0 -nan
24 -1.000000 -nan 0 -nan
25 -1.000000 -nan 0 -nan
26 -1.000000 -nan 0 -nan
27 -1.000000 -nan 0 -nan
28 -1.000000 -nan 0 -nan
29 -1.000000 -nan 0 -nan
30 -1.000000 -nan 0 -nan
31 8.138016 -nan 0 -nan
32 -1.000000 -nan 0 -nan
33 -1.000000 -nan 0 -nan
34 -1.000000 -nan 0 -nan
35 -1.000000 -nan 0 -nan
36 -1.000000 -nan 0 -nan
37 -1.000000 -nan 0 -nan
38 -1.000000 -nan 0 -nan
39 -1.000000 -nan 0 -nan
40 -1.000000 -nan 0 -nan
41 -1.000000 -nan 0 -nan
42 -1.000000 -nan 0 -nan
43 -1.000000 -nan 0 -nan
44 -1.000000 -nan 0 -nan
45 -1.000000 -nan 0 -nan
46 -1.000000 -nan 0 -nan
47 11.849922 4.057399 25622 2.920571
48 -1.000000 -nan 0 -nan
49 -1.000000 -nan 0 -nan
50 -1.000000 -nan 0 -nan
51 -1.000000 -nan 0 -nan
52 -1.000000 -nan 0 -nan
53 -1.000000 -nan 0 -nan
54 -1.000000 -nan 0 -nan
55 14.044391 3.959651 10966 3.546876
56 -1.000000 -nan 0 -nan
57 -1.000000 -nan 0 -nan
58 -1.000000 -nan 0 -nan
59 16.728475 4.015502 4045 4.165973
60 13.161829 3.410005 13891 3.859768
61 13.773994 4.767573 1549 2.889100
62 16.252170 4.818458 729 3.372898
63 47.119955 -nan 0 -nan
64 -1.000000 -nan 0 -nan
65 -1.000000 -nan 0 -nan
66 -1.000000 -nan 0 -nan
67 -1.000000 -nan 0 -nan
68 -1.000000 -nan 0 -nan
69 -1.000000 -nan 0 -nan
70 -1.000000 -nan 0 -nan
71 -1.000000 -nan 0 -nan
72 -1.000000 -nan 0 -nan
73 -1.000000 -nan 0 -nan
74 -1.000000 -nan 0 -nan
75 -1.000000 -nan 0 -nan
76 -1.000000 -nan 0 -nan
77 -1.000000 -nan 0 -nan
78 -1.000000 -nan 0 -nan
79 16.084058 3.805205 3893 4.226857
80 -1.000000 -nan 0 -nan
81 -1.000000 -nan 0 -nan
82 -1.000000 -nan 0 -nan
83 -1.000000 -nan 0 -nan
84 -1.000000 -nan 0 -nan
85 -1.000000 -nan 0 -nan
86 -1.000000 -nan 0 -nan
87 19.957109 3.715043 1318 5.371973
88 -1.000000 -nan 0 -nan
89 11.437219 3.267047 10604 3.500782
90 9.461857 3.102528 14356 3.049725
91 19.319239 6.490299 84 2.976633
92 10.278430 3.171541 8767 3.240832
93 23.780036 7.770199 13 3.060415
94 26.504223 5.733309 4 4.622849
95 63.419295 -nan 0 -nan
96 -1.000000 -nan 0 -nan
97 -1.000000 -nan 0 -nan
98 -1.000000 -nan 0 -nan
99 -1.000000 -nan 0 -nan
100 -1.000000 -nan 0 -nan
101 10.325811 3.178319 9578 3.248828
102 10.272592 3.035810 9586 3.383806
103 23.428281 5.948440 32 3.938559
104 -1.000000 -nan 0 -nan
105 10.832969 3.090550 7394 3.505192
106 11.849172 3.148496 4348 3.763439
107 28.269207 6.349689 5 4.452062
108 13.051210 3.328231 2218 3.921365
109 30.849717 -nan 0 -nan
110 33.648693 -nan 0 -nan
111 77.646944 -nan 0 -nan
112 -1.000000 -nan 0 -nan
113 13.030693 3.246682 2637 4.013541
114 14.177721 3.315924 1572 4.275647
115 33.268999 -nan 0 -nan
116 15.555502 3.419902 789 4.548523
117 36.281141 -nan 0 -nan
118 38.983385 -nan 0 -nan
119 88.446061 -nan 0 -nan
120 17.105321 3.725583 369 4.591314
121 39.606509 -nan 0 -nan
122 42.413351 -nan 0 -nan
123 95.268836 -nan 0 -nan
124 45.405559 -nan 0 -nan
125 100.873627 -nan 0 -nan
126 105.263454 -nan 0 -nan
127 228.720686 -nan 0 -nan
128 -1.000000 -nan 0 -nan
129 -1.000000 -nan 0 -nan
130 -1.000000 -nan 0 -nan
131 -1.000000 -nan 0 -nan
132 -1.000000 -nan 0 -nan
133 -1.000000 -nan 0 -nan
134 -1.000000 -nan 0 -nan
135 -1.000000 -nan 0 -nan
136 -1.000000 -nan 0 -nan
137 -1.000000 -nan 0 -nan
138 -1.000000 -nan 0 -nan
139 -1.000000 -nan 0 -nan
140 -1.000000 -nan 0 -nan
141 10.963915 3.232637 7781 3.391632
142 9.439382 3.072197 13745 3.072518
143 20.571885 7.143284 84 2.879892
144 -1.000000 -nan 0 -nan
145 -1.000000 -nan 0 -nan
146 -1.000000 -nan 0 -nan
147 9.684857 3.015020 12118 3.212203
148 -1.000000 -nan 0 -nan
149 10.253804 3.019571 9627 3.395781
150 11.348024 3.120153 5194 3.637009
151 26.767659 -nan 0 -nan
152 -1.000000 -nan 0 -nan
153 12.137567 3.215738 3845 3.774426
154 13.361549 3.257039 2092 4.102361
155 31.508026 -nan 0 -nan
156 14.748119 3.397621 1048 4.340720
157 34.450280 -nan 0 -nan
158 37.375927 -nan 0 -nan
159 84.891817 -nan 0 -nan
160 -1.000000 -nan 0 -nan
161 -1.000000 -nan 0 -nan
162 -1.000000 -nan 0 -nan
163 12.447004 3.212648 3475 3.874376
164 -1.000000 -nan 0 -nan
165 13.481563 3.253890 2210 4.143214
166 14.645256 3.227052 1238 4.538276
167 32.955956 -nan 0 -nan
168 -1.000000 -nan 0 -nan
169 15.508749 3.407769 870 4.550998
170 16.802704 3.495703 439 4.806674
171 38.130019 -nan 0 -nan
172 18.349299 3.577461 245 5.129141
173 41.595005 -nan 0 -nan
174 44.567616 -nan 0 -nan
175 98.977792 -nan 0 -nan
176 10.370156 3.035874 5260 3.415872
177 13.595683 4.530594 336 3.000861
178 15.249948 5.229180 137 2.916317
179 41.470773 -nan 0 -nan
180 17.314520 4.596715 71 3.766716
181 45.003092 -nan 0 -nan
182 47.696004 -nan 0 -nan
183 109.829361 -nan 0 -nan
184 19.722192 3.994904 37 4.936837
185 49.243874 -nan 0 -nan
186 51.898532 -nan 0 -nan
187 117.757611 -nan 0 -nan
188 55.193495 -nan 0 -nan
189 123.805865 -nan 0 -nan
190 128.079304 -nan 0 -nan
191 277.244342 -nan 0 -nan
192 -1.000000 -nan 0 -nan
193 -1.000000 -nan 0 -nan
194 -1.000000 -nan 0 -nan
195 15.905542 3.385002 713 4.698828
196 9.195071 2.983053 5459 3.082437
197 14.213819 4.271387 583 3.327682
198 15.864603 4.180062 287 3.795303
199 41.759905 -nan 0 -nan
200 8.437752 2.924454 6003 2.885241
201 18.611372 4.597129 112 4.048477
202 20.101247 4.288193 52 4.687580
203 48.352645 -nan 0 -nan
204 20.240146 6.349113 4 3.187870
205 49.983382 -nan 0 -nan
206 52.618275 -nan 0 -nan
207 118.886174 -nan 0 -nan
208 9.274682 2.951368 3778 3.142503
209 21.989506 4.384959 24 5.014757
210 23.458784 4.115729 8 5.699789
211 54.450248 -nan 0 -nan
212 24.053805 7.480934 1 3.215348
213 56.522410 -nan 0 -nan
214 59.037417 -nan 0 -nan
215 130.772154 -nan 0 -nan
216 26.411860 14.058515 1 1.878709
217 60.880904 -nan 0 -nan
218 63.324187 -nan 0 -nan
219 138.962100 -nan 0 -nan
220 65.452745 -nan 0 -nan
221 143.616901 -nan 0 -nan
222 147.770260 -nan 0 -nan
223 315.878362 -nan 0 -nan
224 10.641776 2.997861 2013 3.549790
225 25.367263 5.589878 5 4.538071
